0056872,Collins,Galway
0757410,Mccormack,Waterford
0739371,O'Rourke,Sligo
0580831,Eaton,Kilkenny
0562223,Coakley,Laois
0805122,Bourke,Wicklow
0321516,Forde,Monaghan
0820248,Keehan,Laois
0871014,Mcguire,Monaghan
0443316,Burns,Kildare
0019720,Keyes,Roscommon
0886320,Shinners-Kennedy,Mayo
0763106,Little,Kildare
0679553,Berry,Clare
0107704,Delaney,Limerick
0977228,Molloy,Wicklow
0570811,O'Brien,Waterford
0149800,Shinners-Kennedy,Mayo
0397984,Collins,Roscommon
0817384,Hannon,Longford
0741474,Barton,Galway
0228890,Angland,Cork
0148847,Woods,Louth
0044772,Collins,Louth
0917587,Bird,Sligo
0838584,Keehan,Mayo
0951084,Sheahan,Kerry
0809465,Ashe,Cork
0972994,Long,Tipperary
0993165,Baker,Donegal
0085861,Noone,Cavan
0452391,Thornton,Westmeath
0146168,Leamy,Waterford
0732348,Green,Clare
0605742,Spillane,Donegal
0207321,Thomson,Dublin
0317885,Barrett,Laois
0165416,Cooke,Louth
0769390,Murray,Monaghan
0396063,Moloney,Limerick
0947311,O'Dwyer,Galway
0759071,Murray,Cavan
0052615,Noone,Laois
0952398,Dee,Waterford
0714135,Savage,Kildare
0738207,Mcnulty,Monaghan
0142497,Moynihan,Limerick
0676806,Sutcliffe,Kildare
0123460,Williams,Meath
0713278,Moloney,Wexford
0317123,Collins,Galway
0682430,Lovett,Kerry
0362685,Quane,Kerry
0142227,Noone,Mayo
0029463,Flanagan,Cork
0567506,Carey,Longford
0693774,Brannock,Waterford
0771234,Fitzhenry,Longford
0504777,Breen,Dublin
0632620,Coughlan,Kerry
0182019,Quin,Laois
0824550,Murphy,Tipperary
0120405,Forde,Carlow
0717381,Jones,Clare
0617275,Appleby,Kildare
0472288,Mccormick,Carlow
0555023,Cleary,Waterford
0099166,Dee,Cavan
0128620,Shinners-Kennedy,Westmeath
0395166,Berry,Laois
0145527,Mccormack,Laois
0435062,Thornton,Laois
0959839,Keehan,Wicklow
0795635,Lovett,Clare
0149746,Woods,Wicklow
0870127,Spillane,Louth
0734968,Bailey,Kilkenny
0337694,Brannock,Laois
0709217,Eaton,Cork
0440605,Quille,Limerick
0397555,Browne,Kildare
0605073,Bowles,Galway
0635423,Sutcliffe,Donegal
0704822,Doorley,Westmeath
0268367,Barrett,Galway
0846790,Green,Dublin
0542337,Angland,Cavan
0503665,Galway,Kerry
0709090,Barlow,Donegal
0189818,Coleman,Kilkenny
0420164,Jones,Longford
0650415,Whealan,Kildare
0946274,Baker,Waterford
0570968,Flynn,Wicklow
0690210,Mcdonagh,Donegal
0766670,Clinton,Waterford
0683533,Browne,Cork
0198726,Stanley-Smith,Westmeath
0906207,Daly,Monaghan
0072583,Maccurtin,Roscommon
0056045,Ahern,Kildare
0633447,O'Shea,Meath
0299509,O'Gorman,Wexford
0693945,O'Hara,Tipperary
0451314,Keane,Sligo
0566806,O'Dwyer,Roscommon
0818583,Mccormack,Cavan
0515724,Shinners-Kennedy,Mayo
0144848,Fitzmaurice,Cavan
0767715,Mcnamara,Longford
0942910,Whealan,Dublin
0531161,Breen,Sligo
0746973,Liston,Wexford
0239137,O'Sullivan,Carlow
0781282,O'Dwyer,Roscommon
0184431,Agnew,Waterford
0513433,Cooke,Wicklow
0640172,Shinners,Kildare
0347465,Moloney,Meath
0668847,Baker,Cork
0959650,Malone,Clare
0943269,O'Maidin,Wicklow
0057128,Manley,Cork
0268459,Flaherty,Roscommon
0753773,Slattery,Carlow
0017107,Burns,Sligo
0219319,Chawke,Dublin
0145403,Bolger,Wexford
0217208,Whealan,Mayo
0419763,Hannon,Monaghan
0703989,Breen,Monaghan
0094393,Fenton,Cavan
0254568,Woods,Monaghan
0330111,Keyes,Roscommon
0238198,Reidy,Laois
0558741,Cahill,Wicklow
0612044,Clifford,Dublin
0104176,Liston,Clare
0325112,Atkins,Monaghan
0142625,Thornton,Cork
0939597,Maccurtin,Kilkenny
0000326,Fitzhenry,Wicklow
0418200,Slater,Mayo
0355291,Collins,Roscommon
0533366,Mcnamara,Waterford
0408144,Cleary,Roscommon
0595150,O'Neill,Kildare
0180057,Henchy,Louth
0551411,O'Grady,Meath
0628573,Halvey,Limerick
0436436,Somers,Louth
0450370,Dowling,Wicklow
0300916,Manley,Clare
0515062,Clune,Meath
0638646,Malone,Kildare
0359712,Williams,Kildare
0949545,Mcelligott,Dublin
0699301,Mcgrath,Carlow
0048236,Mcgrath,Kerry
0943714,Flaherty,Carlow
0431833,Breen,Westmeath
0245282,Brehony,Donegal
0133412,Quille,Mayo
0459727,Reynolds,Tipperary
0198820,O'Hara,Galway
0822646,Hanly,Limerick
0418009,Noone,Cork
0483574,Dwan,Longford
0398806,O'Reagan,Meath
0885910,Collins,Wicklow
0734475,Cohalan,Kerry
0498528,Malone,Longford
0257882,Long,Donegal
0874049,Baker,Dublin
0254450,Relihan,Limerick
0174177,Carey,Meath
0809451,Daly,Clare
0831963,White,Wexford
0922301,Mcgrath,Galway
0133179,Barton,Roscommon
0169438,Fitzpatrick,Monaghan
0270976,Moynihan,Westmeath
0473981,Leahy,Cork
0184160,Hehir,Wicklow
0847565,Galway,Mayo
0151171,Barlow,Waterford
0869397,Kennedy,Dublin
0562858,Fitzpatrick,Longford
0048508,Green,Kildare
0616587,Reidy,Donegal
0718856,Shinners,Sligo
0096758,Finn,Longford
0480765,Flannery,Longford
0811517,White,Roscommon
0127498,Brehony,Laois
0374996,Collins,Meath
0055622,Thomson,Tipperary
0483866,Brouder,Wexford
0260127,Murray,Donegal
0919484,Spillane,Tipperary
0473456,Boland,Wicklow
0022796,Boland,Cavan
0091449,Rutland,Wexford
0337733,Collins,Kildare
0090328,Relihan,Wexford
0326298,Kelly,Louth
0788208,Maccurtin,Kilkenny
0211885,Little,Mayo
0138973,Angland,Laois
0066784,Sheahan,Waterford
0102328,Grimes,Kerry
0177328,Flynn,Meath
0753131,Brouder,Mayo
0712541,Bolger,Dublin
0080302,Maccurtin,Westmeath
0864334,Chawke,Mayo
0844511,Sheahan,Kildare
0163119,O'Reagan,Laois
0209077,Ryan,Dublin
0562159,Quille,Kerry
0183300,Keyes,Kilkenny
0402265,Savage,Wexford
0859972,Slater,Donegal
0003460,Spillane,Clare
0198195,Murray,Cavan
0690238,Bailey,Limerick
0040440,Collins,Limerick
0378780,Keehan,Meath
0219194,Fitzhenry,Westmeath
0918310,Bird,Westmeath
0942833,Browne,Mayo
0779582,O'Gorman,Galway
0490295,Gill,Cork
0406961,Mcgrath,Waterford
0984986,Maccurtin,Wicklow
0768148,Maccurtin,Wicklow
0193336,Atkins,Donegal
0967388,Keane,Galway
0930987,Coffey,Limerick
0437646,Madden,Dublin
0333898,Brown,Carlow
0433313,Cohalan,Galway
0787799,Breen,Roscommon
0193864,Noone,Limerick
0156092,Johnson,Carlow
0195521,Dowling,Wexford
0430634,Bowles,Carlow
0476861,Foley,Laois
0465292,Atkins,Mayo
0851443,Savage,Dublin
0234585,Daly,Louth
0071342,Hannon,Clare
0867576,Cooke,Waterford
0682311,Finn,Longford
0195463,Macdonagh,Kilkenny
0854996,Clune,Monaghan
0134741,Bailey,Roscommon
0506365,Keyes,Louth
0222296,Liston,Galway
0385001,Barr,Roscommon
0311066,O'Hara,Galway
0197454,Collins,Kilkenny
0408513,Murray,Cavan
0227124,Malone,Sligo
0798527,Bourke,Waterford
0552531,Murphy,Limerick
0618522,Fitzmaurice,Galway
0723645,Murray,Roscommon
0137380,O'Hara,Carlow
0422311,Leahy,Donegal
0732100,Barrett,Kilkenny
0169075,De Paor,Westmeath
0698258,Brouder,Limerick
0811373,Thornton,Kerry
0712052,Fenton,Sligo
0275793,Clifford,Sligo
0781285,O'Maidin,Laois
0211939,Reidy,Cork
0670298,Collins,Meath
0217362,Savage,Wexford
0929096,Mcnamara,Kilkenny
0864022,Barr,Cork
0779210,Andrews,Carlow
0842049,Little,Carlow
0979614,Clune,Kildare
0003809,Relihan,Galway
0621901,Manley,Waterford
0901637,Thomson,Carlow
0196418,Coakley,Waterford
0235928,Quaid,Dublin
0268905,Brennan,Wexford
0130063,Eaton,Meath
0568806,Burns,Laois
0461070,Barker,Wicklow
0383799,Liston,Kilkenny
0508946,Lyons,Cavan
0574458,Murray,Mayo
0964552,Mcnamara,Galway
0085461,Appleby,Donegal
0530665,Lyons,Laois
0878580,Trimble,Roscommon
0747854,Halvey,Limerick
0888968,Gogarty,Kilkenny
0771542,Angland,Dublin
0528765,Barrett,Wexford
0221607,Barlow,Tipperary
0622745,Casey,Louth
0193975,Hayes,Wicklow
0248316,Sutcliffe,Kildare
0926883,Agnew,Westmeath
0137286,Mcnulty,Laois
0500637,Noone,Laois
0975421,Sheehy,Longford
0828713,Hehir,Galway
0004360,Mcelligott,Sligo
0039107,O'Neill,Dublin
0286871,Purcell,Longford
0574615,Barlow,Laois
0507873,Hehir,Roscommon
0032605,Grimes,Meath
0430936,Jones,Donegal
0435401,Malone,Mayo
0288091,Lovett,Wexford
0559163,Murphy,Kildare
0757466,Clune,Louth
0285770,Johnson,Laois
0765416,O'Neill,Westmeath
0363051,Brouder,Monaghan
0735633,Barlow,Sligo
0866181,Mccormick,Meath
0976717,Sheahan,Carlow
0556946,Brown,Cork
0985702,Keehan,Wexford
0798014,Collins,Laois
0509452,O'Reagan,Tipperary
0546040,Manley,Kilkenny
0874627,Reynolds,Kilkenny
0923221,O'Shea,Roscommon
0168566,Dee,Clare
0704725,Flaherty,Carlow
0321110,Coleman,Cork
0839456,Spillane,Kildare
0517103,Bird,Laois
0681378,Manley,Wexford
0028301,Bowles,Galway
0159676,Fine,Sligo
0393574,Appleby,Meath
0506800,Grimes,Sligo
0500954,Hannon,Kildare
0084659,Quane,Roscommon
0650034,Keyes,Cork
0201946,Sheehy,Cavan
0526940,Cleary,Wicklow
0293197,Green,Cavan
0702271,Henchy,Cavan
0218412,Barton,Kildare
0245248,Woods,Tipperary
0797180,Reidy,Sligo
0325376,Cahill,Cork
0729345,Blake,Kerry
0112998,Reidy,Louth
0970096,Mcguire,Kerry
0531682,Young,Galway
0869317,Daly,Clare
0776696,Baker,Tipperary
0144862,Cassidy,Cavan
0904260,Atkins,Tipperary
0954143,Barrett,Westmeath
0853940,O'Grady,Wicklow
0757950,Shinners-Kennedy,Longford
0045903,Lyons,Donegal
0026381,De Paor,Wexford
0302778,Hanly,Galway
0802462,Atkins,Limerick
0193878,Richardson,Longford
0287401,Clinton,Kilkenny
0782242,Gill,Clare
0615866,O'Neill,Roscommon
0633297,Green,Monaghan
0821295,Johnson,Galway
0152224,Shinners-Kennedy,Cavan
0210275,Bird,Kildare
0331325,O'Hara,Westmeath
0158156,Fitzmaurice,Galway
0466489,Maccurtin,Tipperary
0607061,Finn,Clare
0160399,Flynn,Louth
0490820,Fitzhenry,Laois
0561999,Flannery,Cavan
0613026,Sheahan,Westmeath
0740261,Brown,Kildare
0315260,Bird,Laois
0383401,Brown,Westmeath
0596554,Whealan,Louth
0975864,Bolger,Laois
0172155,Andrews,Monaghan
0949803,Noone,Clare
0226609,Brehony,Tipperary
0744006,Daly,Meath
0097267,Kelly,Carlow
0471400,Whealan,Donegal
0839009,Downes,Cavan
0125164,Kennedy,Roscommon
0447918,O'Rourke,Waterford
0216821,Gogarty,Cavan
0613447,O'Sullivan,Limerick
0882416,Hayes,Cavan
0424666,Sutcliffe,Kildare
0863080,Quille,Louth
0526593,Eaton,Carlow
0887638,Purcell,Limerick
0708063,Mcguire,Sligo
0105463,Flanagan,Dublin
0970226,Sutcliffe,Sligo
0808616,Moynihan,Waterford
0636620,Agnew,Longford
0463217,Cassidy,Kilkenny
0470079,Cohalan,Dublin
0861016,Breen,Galway
0257977,Cohalan,Mayo
0810354,Blake,Mayo
0700200,Boland,Meath
0881275,Mccormack,Kildare
0222492,Slater,Cork
0306067,Berry,Mayo
0102888,Bailey,Kilkenny
0676061,Allen,Mayo
0806797,Noone,Cork
0772354,Sutcliffe,Sligo
0500188,Barr,Clare
0561724,Keehan,Monaghan
0904667,Rutland,Cork
0948699,Bolger,Laois
0388408,Gogarty,Louth
0766327,Coffey,Sligo
0311315,Fenton,Tipperary
0637943,Quaid,Kilkenny
0452059,Doherty,Monaghan
0883635,Galway,Longford
0398056,Rutland,Wexford
0520078,O'Rourke,Cork
0905980,Maccurtin,Laois
0841003,Grimes,Carlow
0710092,O'Maidin,Clare
0032337,Durkan,Cavan
0795147,Mcelligott,Louth
0354895,Sutcliffe,Donegal
0635457,Flannery,Laois
0036082,Mccormick,Dublin
0579412,Dwan,Waterford
0626263,Coffey,Limerick
0745778,Fitzgerald,Clare
0501473,Shinners-Kennedy,Waterford
0179512,Fitzhenry,Cork
0205117,Dwan,Tipperary
0668310,Mcnamara,Monaghan
0693519,O'Shea,Laois
0261829,Quin,Cavan
0643193,Williams,Galway
0016069,Fitzmaurice,Laois
0034345,Quane,Cavan
0521881,Kennedy,Monaghan
0610286,Flanagan,Tipperary
0834074,Brehony,Cork
0661379,Whealan,Kildare
0616464,Thomson,Roscommon
0510838,Flaherty,Carlow
0158413,Johnson,Cavan
0994442,Cleary,Longford
0634321,Foley,Carlow
0884877,Clune,Limerick
0589254,Leamy,Wicklow
0282145,Jones,Cork
0164684,Forde,Kildare
0578393,Ryan,Cavan
0618250,Coleman,Cavan
0050706,Fitzmaurice,Carlow
0197751,Quane,Limerick
0329750,Barrett,Cavan
0687835,Keane,Wexford
0441420,Doherty,Louth
0406736,Cooke,Cavan
0768501,Quin,Westmeath
0667036,Lawlor,Kilkenny
0174085,Reynolds,Louth
0906479,Berry,Clare
0751278,Collins,Carlow
0515766,Scannell,Longford
0552159,Doorley,Kilkenny
0970888,Burns,Carlow
0311634,Begley,Cavan
0770550,Delaney,Carlow
0788262,Daly,Kilkenny
0739346,Rutland,Cork
0333289,Murray,Wexford
0447473,Woods,Waterford
0843762,Foley,Carlow
0799123,Brown,Cavan
0403731,Quaid,Wicklow
0254671,Bird,Kilkenny
0336401,Johnson,Longford
0011459,Fitzpatrick,Clare
0758545,Bolger,Kildare
0883540,Angland,Dublin
0467128,Flaherty,Kilkenny
0880917,Brown,Tipperary
0705318,Healy,Dublin
0147960,Collins,Kerry
0335886,Macdonagh,Monaghan
0953285,Kelly,Roscommon
0430530,O'Rourke,Kerry
0455284,Keane,Cork
0556746,Keehan,Westmeath
0019612,Barker,Limerick
0826890,Coakley,Wexford
0104803,Savage,Clare
0485931,Fitzhenry,Clare
0542010,Shinners,Cavan
0292447,Brennan,Dublin
0338945,Grimes,Cork
0999750,Macdonagh,Cork
0759188,Bannon,Cork
0199561,Brannock,Waterford
0100864,Collins,Cavan
0799231,O'Hara,Westmeath
0463635,Brislane,Louth
0572275,Spillane,Louth
0531121,Mangan,Dublin
0358369,Madden,Donegal
0760302,O'Connell,Monaghan
0144674,Scannell,Louth
0059180,Brislane,Roscommon
0423635,Healy,Waterford
0739191,Fitzpatrick,Laois
0810440,Ambrose,Kilkenny
0548593,Spillane,Galway
0949623,Keane,Mayo
0460525,Mccormick,Cork
0035154,Coakley,Laois
0461581,Browne,Dublin
0401697,Quane,Cavan
0286550,Moynihan,Galway
0427296,Ambrose,Galway
0691179,Mcelligott,Kerry
0288027,Reidy,Limerick
0927075,Mcdonagh,Meath
0016094,Flanagan,Limerick
0275011,De Paor,Tipperary
0096503,Johnson,Galway
0968216,Slattery,Laois
0066401,Conroy,Waterford
0341987,Quaid,Westmeath
0866138,Cohalan,Galway
0560465,Mcnamara,Longford
0541058,Coakley,Louth
0942815,Molloy,Kilkenny
0599953,Breen,Donegal
0354093,O'Shea,Meath
0767349,Healy,Monaghan
0346696,Madden,Dublin
0117957,Moynihan,Longford
0676422,Mcdonnell,Sligo
0357997,O'Maidin,Cavan
0109598,Delaney,Carlow
0580162,Daly,Wexford
0983837,Sheahan,Kildare
0480510,Somers,Limerick
0308395,Rutland,Kerry
0965056,Breen,Wicklow
0031077,Flannery,Kerry
0423540,Barton,Monaghan
0805111,Mitchell,Tipperary
0215867,Thomson,Louth
0246410,Williams,Kilkenny
0208840,Stanley-Smith,Meath
0229953,Leahy,Cork
0587518,Purcell,Westmeath
0227093,Fitzgerald,Dublin
0500445,Rutland,Westmeath
0085483,Mcguire,Meath
0741494,Lyons,Galway
0433573,Delaney,Laois
0339158,Mccormack,Galway
0082262,Coakley,Cork
0114479,Young,Mayo
0513105,Brennan,Kerry
0416685,Dowling,Westmeath
0481426,Ambrose,Roscommon
0302797,Keyes,Louth
0983197,Bowles,Longford
0196893,O'Grady,Wicklow
0903442,Leahy,Roscommon
0916853,Flynn,Tipperary
0626176,Long,Roscommon
0895323,Kelly,Galway
0180741,Manley,Donegal
0274052,Forde,Monaghan
0681198,Flaherty,Sligo
0266561,Henchy,Waterford
0108598,O'Grady,Louth
0758523,Halvey,Waterford
0671351,Kennedy,Kilkenny
0556455,Mcdonnell,Cork
0164616,Woods,Limerick
0909161,Murphy,Galway
0087828,Barry,Wexford
0777744,O'Gorman,Kilkenny
0438556,Mcelligott,Louth
0274998,Baker,Kildare
0967910,Sutcliffe,Tipperary
0058175,Leddin,Cavan
0551446,Doherty,Longford
0966480,Bourke,Cavan
0020842,Gogarty,Kerry
0903563,Brislane,Longford
0110133,White,Mayo
0827967,Williams,Louth
0684983,O'Brien,Cavan
0436211,Delaney,Cavan
0245881,Mcguire,Cork
0010266,Gogarty,Carlow
0039144,Bailey,Longford
0648989,Barrett,Westmeath
0939245,Bourke,Cavan
0542573,Noone,Longford
0824631,Barton,Cavan
0913991,Bannon,Dublin
0525392,Chawke,Cork
0087655,Brennan,Galway
0078798,Thomson,Galway
0091835,Doorley,Cavan
0125680,Ryan,Laois
0516969,O'Shea,Laois
0373613,Green,Cork
0468310,Ryan,Tipperary
0491879,Flaherty,Cavan
0963895,Chawke,Roscommon
0625309,Collins,Cork
0379988,Clinton,Clare
0082454,Delaney,Galway
0999470,Eaton,Roscommon
0012455,Slattery,Laois
0541678,O'Sullivan,Kerry
0035374,Coughlan,Roscommon
0623101,Breen,Roscommon
0688702,Bird,Waterford
0962633,Leamy,Tipperary
0234310,Grimes,Tipperary
0374424,Andrews,Monaghan
0438894,Doorley,Kildare
0597231,Clifford,Monaghan
0619236,Quin,Cavan
0729655,Purcell,Laois
0161897,Bourke,Meath
0202158,Hannon,Westmeath
0611026,Delaney,Clare
0106047,Thornton,Cavan
0701617,Appleby,Mayo
0792699,Shinners-Kennedy,Westmeath
0313767,Vaughan,Mayo
0722120,Barrett,Kerry
0156946,Brennan,Donegal
0583715,Brennan,Cork
0883530,Atkins,Clare
0366437,Moloney,Wicklow
0996370,Little,Kildare
0561112,Bird,Galway
0893993,Begley,Wicklow
0120721,Barry,Donegal
0817366,Quin,Sligo
0569956,O'Connell,Meath
0751770,Bird,Tipperary
0352171,Flanagan,Kilkenny
0884388,O'Reagan,Louth
0788281,Brown,Westmeath
0926083,Brannock,Louth
0276249,Atkins,Cavan
0258741,Brislane,Donegal
0309210,Coakley,Dublin
0971648,Woods,Sligo
0772684,Baker,Carlow
0742102,Collins,Clare
0395400,Carrigg,Dublin
0438422,Begley,Meath
0962139,Bermingham,Kerry
0387925,Barker,Carlow
0028801,Savage,Kerry
0066399,Lyons,Clare
0316284,Durkan,Cavan
0436915,Barlow,Galway
0154282,Reidy,Wexford
0420433,Molloy,Mayo
0292755,Richardson,Kerry
0360395,Jones,Waterford
0655826,Somers,Kerry
0080687,Slattery,Sligo
0645362,Rutland,Monaghan
0316015,Hehir,Cork
0804170,Coffey,Monaghan
0969627,Mccormick,Laois
0924745,Baron,Waterford
0132706,Buckely,Kildare
0521428,Gill,Cavan
0156253,Gill,Clare
0780231,Scanlon,Tipperary
0860382,Long,Kilkenny
0029320,Rutland,Limerick
0171682,Leddin,Monaghan
0301657,Buckely,Cavan
0785754,Vaughan,Limerick
0104900,Thornton,Longford
0436337,Murphy,Kildare
0484766,Power,Cavan
0099455,De Paor,Louth
0962455,Agnew,Wexford
0486953,Madden,Limerick
0582762,Moynihan,Kerry
0522742,Manley,Dublin
0063768,Leamy,Monaghan
0485866,Dowling,Galway
0903419,Bermingham,Limerick
0689384,Grimes,Donegal
0656566,O'Gorman,Cork
0352017,Sheehy,Roscommon
0371981,Liston,Roscommon
0441876,Ahern,Carlow
0884847,Madden,Westmeath
0301487,Finn,Laois
0115675,Johnson,Cavan
0261921,Lawlor,Laois
0543407,Thornton,Sligo
0017966,Mccormick,Galway
0662678,Moloney,Dublin
0374682,Kennedy,Longford
0967688,Healy,Longford
0881502,Bourke,Laois
0444204,Dee,Galway
0746212,Little,Carlow
0768211,Rutland,Clare
0817552,Forde,Cork
0397235,Barrett,Tipperary
0465067,O'Maidin,Dublin
0636739,Barry,Sligo
0631607,Andrews,Clare
0232133,Cahill,Carlow
0993012,Reynolds,Cavan
0586103,Ahern,Cork
0330914,Moloney,Donegal
0124003,Rutland,Louth
0049650,Scannell,Donegal
0824619,O'Sullivan,Louth
0800414,Barker,Westmeath
0080371,Mcgrath,Galway
0538302,Brannock,Mayo
0882358,Moloney,Kilkenny
0851126,Barlow,Limerick
0120165,Allen,Monaghan
0361142,Shinners-Kennedy,Meath
0991835,Lyons,Waterford
0027764,Hannon,Westmeath
0883077,Quaid,Westmeath
0911420,Hanly,Donegal
0270693,Fenton,Tipperary
0693829,Clifford,Louth
0311238,Brannock,Longford
0884321,O'Rourke,Clare
0131356,Finn,Clare
0263154,Baron,Waterford
0648158,Little,Donegal
0775800,Hannon,Wicklow
0349165,White,Longford
0365103,Barker,Louth
0892685,O'Halloran,Westmeath
0273091,Jones,Meath
0241433,Finn,Westmeath
0333247,Mangan,Sligo
0034429,Baron,Kilkenny
0343221,Fine,Carlow
0992700,Bird,Westmeath
0521457,Bermingham,Kerry
0446046,Eaton,Galway
0833635,Conroy,Louth
0348699,Andrews,Waterford
0792865,Slater,Limerick
0947964,Slater,Wicklow
0167834,Gill,Laois
0516542,O'Rourke,Meath
0177172,Green,Louth
0226094,Barker,Limerick
0689158,O'Dwyer,Kildare
0439262,Macdonagh,Tipperary
0204907,Healy,Carlow
0610010,Atkins,Louth
0121491,Moynihan,Longford
0383403,O'Rourke,Laois
0617836,Fenton,Mayo
0981348,Savage,Roscommon
0039727,Cleary,Longford
0375229,Dowling,Louth
0335979,Brehony,Meath
0862228,Dowling,Laois
0157963,Barton,Waterford
0572262,Reynolds,Limerick
0400178,Healy,Limerick
0360967,Fitzhenry,Meath
0274629,O'Connell,Wicklow
0347294,Reidy,Kerry
0993641,Eaton,Waterford
0762805,Allen,Roscommon
0720981,Lovett,Waterford
0972210,Purcell,Waterford
0286490,Malone,Tipperary
0834505,Leahy,Cavan
0886515,Fine,Kerry
0681460,Murray,Longford
0831118,Ahern,Carlow
0623904,Trimble,Westmeath
0581433,Shinners-Kennedy,Wexford
0473593,Ambrose,Monaghan
0377908,Keehan,Cavan
0654457,Sheahan,Louth
0636255,Murphy,Cork
0873157,Brouder,Donegal
0494466,Cohalan,Kilkenny
0363778,Murray,Kerry
0881198,Long,Roscommon
0462746,O'Rourke,Wexford
0842697,Delaney,Wexford
0339038,Atkins,Louth
0910371,Burns,Meath
0968311,Casey,Galway
0000758,Long,Longford
0664399,Halvey,Cork
0275399,Flaherty,Dublin
0909986,Keyes,Westmeath
0186921,Henchy,Mayo
0969050,Barry,Tipperary
0258214,Coughlan,Galway
0139175,Boland,Wicklow
0050103,Healy,Cork
0280213,Slater,Longford
0185765,Fitzhenry,Galway
0610921,Flannery,Dublin
0073031,Barry,Longford
0457906,Clinton,Tipperary
0311206,Spillane,Kilkenny
0572789,Finn,Sligo
0580026,Barrett,Sligo
0650946,Doorley,Roscommon
0159620,Slater,Donegal
0842810,Halvey,Donegal
0456378,Molloy,Carlow
0304414,Baron,Sligo
0864708,Ashe,Galway
0510938,Whealan,Carlow
0135430,Flannery,Wicklow
0274465,Murray,Mayo
0733347,Flanagan,Sligo
0421140,Stanley-Smith,Laois
0229321,Halvey,Kildare
0375709,Murray,Meath
0054359,Cahill,Roscommon
0080399,Breen,Clare
0810407,Jones,Longford
0220739,Fine,Roscommon
0097694,Mccormick,Kilkenny
0672964,Collins,Wexford
0397078,Andrews,Louth
0919372,Noone,Mayo
0365144,Appleby,Tipperary
0296216,Mcelligott,Meath
0356567,Shinners-Kennedy,Donegal
0063803,Keehan,Kilkenny
0820846,Keehan,Carlow
0749115,Mcbride,Cork
0278531,Coughlan,Kerry
0673987,Allen,Dublin
0445953,O'Hara,Wexford
0919207,Mcbride,Longford
0744768,O'Rourke,Donegal
0580729,Dee,Monaghan
0552508,Mcnulty,Limerick
0392990,Quin,Meath
0774404,Hayes,Westmeath
0640639,Flynn,Kildare
0927232,Madden,Meath
0557365,Fenton,Meath
0094822,Long,Mayo
0460416,Sheehy,Clare
0958591,Quane,Kerry
0535599,Thomson,Sligo
0329195,Quille,Kilkenny
0243589,Fitzhenry,Carlow
0502490,Forde,Dublin
0171620,O'Reagan,Wicklow
0695969,O'Brien,Kildare
0324434,Hannon,Carlow
0483024,Grimes,Kilkenny
0990119,Andrews,Donegal
0177414,Halvey,Mayo
0598388,Johnson,Westmeath
0983591,O'Halloran,Limerick
0068023,Hogan,Westmeath
0269550,Agnew,Galway
0464812,Mcelligott,Laois
0134154,Halvey,Longford
0741084,O'Reagan,Cork
0401877,Cohalan,Cork
0047385,Clinton,Kildare
0586145,Brehony,Cavan
0742216,Ashe,Kildare
0518766,Keane,Galway
0019619,Kelly,Clare
0891609,Young,Galway
0707200,Macdonagh,Clare
0631418,O'Neill,Kerry
0370325,Berry,Mayo
0181790,Buckely,Longford
0576348,Baron,Cork
0529966,Brannock,Sligo
0010066,Barton,Galway
0078609,Barry,Kildare
0233315,Halvey,Limerick
0605425,Breen,Roscommon
0093396,Agnew,Louth
0460525,Savage,Sligo
0033875,Flannery,Longford
0898105,Richardson,Longford
0502749,Ambrose,Donegal
0715459,Forde,Monaghan
0742683,Keyes,Waterford
0101377,Shinners-Kennedy,Clare
0837446,Doherty,Cavan
0773657,Power,Kilkenny
0303104,Halvey,Kerry
0997134,Mcdonagh,Clare
0068799,Leddin,Sligo
0889538,Mccormick,Wicklow
0373403,Kennedy,Clare
0405545,Daly,Longford
0073905,Somers,Mayo
0034496,Agnew,Westmeath
0998627,Conroy,Tipperary
0731942,Sheahan,Waterford
0618782,Clifford,Westmeath
0272668,Mcnamara,Clare
0088654,Noone,Cork
0888890,Mcguire,Laois
0009759,Hanly,Kildare
0059180,Brouder,Wexford
0420612,Young,Kilkenny
0050742,Gill,Kildare
0554226,Barton,Cork
0268771,Agnew,Tipperary
0818423,Brannock,Cork
0952822,Quaid,Louth
0882281,Burns,Laois
0101286,Mcnamara,Wicklow
0944266,Macdonagh,Monaghan
0850473,Allen,Kildare
0709971,Cleary,Kilkenny
0844446,O'Hara,Wexford
0524040,Richardson,Meath
0814949,Bourke,Carlow
0827419,Bolger,Waterford
0301996,O'Connell,Galway
0120156,Rutland,Tipperary
0271568,Murray,Mayo
0284164,Doherty,Cavan
0992744,Keyes,Westmeath
0950802,Dowling,Laois
0042202,Jones,Wicklow
0681623,Bannon,Wicklow
0436575,Green,Meath
0820077,Sheehy,Roscommon
0190060,Chawke,Dublin
0796587,Flannery,Carlow
0495768,Spillane,Mayo
0155147,Collins,Wexford
0919507,Mcnulty,Wexford
0690622,O'Sullivan,Kilkenny
0815583,Doherty,Wexford
0061156,Collins,Sligo
0830184,Bowles,Westmeath
0456933,Clinton,Sligo
0756915,Richardson,Laois
0876392,O'Brien,Laois
0262955,Sutcliffe,Monaghan
0693447,Doogan,Louth
0563031,Young,Westmeath
0745880,Slater,Galway
0500722,Berry,Kerry
0810493,Fitzmaurice,Wicklow
0063547,Manley,Westmeath
